ticker,weight,beta,beta_contribution,component_contribution,percentage_contribution
CLH,-0.0017207131485680175,0.7613629184563802,-0.0013100871846200126,4.831557697094271e-05,0.004332149637699587
PCAR,-0.001193679386157224,0.8588193978378628,-0.0010251550116310167,4.807642863239615e-05,0.004310706731433271
EXEL,0.000841164719867766,0.5895360586724439,0.0004958969336451531,4.803376957784348e-05,0.0043068817660843915
RRC,0.0010603092797566705,0.896196180114816,0.00095024512625822,4.7833525416946754e-05,0.004288927149303101
AMP,0.002543381054007195,1.1559522357656142,0.0029400270157835216,4.7652713383658296e-05,0.004272714887469337
KHC,-0.0016087939017817644,0.23550720546387424,-0.0003788825559759459,4.72936299594609e-05,0.0042405181670001554
AGNC,-0.0014039221103080328,0.6514236998782769,-0.000914548135437777,4.6868199936786744e-05,0.004202372570193917
LII,-0.0006479625381207893,1.0106756868930187,-0.0006548799832961726,4.651382544363359e-05,0.004170598069538637
BXP,-0.0009672269305000995,0.9014079959468098,-0.0008718660890478789,4.6388551454807305e-05,0.004159365549938729
ZETA,0.0006058570167018758,1.9904890802147313,0.0012059517759165578,4.637641368942476e-05,0.004158277233929669
SNDR,-0.0006938667672857604,0.9669534930227116,-0.000670936894319343,4.634277318196085e-05,0.004155260904179339
DT,0.0013760775207285753,1.0237573781882594,0.0014087695148048865,4.628076330257704e-05,0.0041497008737844225
FICO,0.0014448085243829736,0.9765545025281561,0.0014109342697772541,4.6085286584551964e-05,0.004132173723199419
CVLG,-0.0008013345950373597,1.2297043341229323,-0.0009854046246000861,4.5991645127421584e-05,0.004123777490969283
WERN,-0.0005574387786551248,0.7898104936654333,-0.0004402709969578603,4.554924377298168e-05,0.004084110183084142
HST,-0.0009538982576264837,1.0460674384603947,-0.0009978419069071696,4.4721287748128155e-05,0.004009872646911128
HTB,-0.001095251127514081,0.694830401302409,-0.0007610137804575249,4.463549362878614e-05,0.004002180035411367
URI,-0.0006842562688274676,1.2801408226538862,-0.0008759443828828731,4.453907698284137e-05,0.00399353496969997
RGA,0.0014672121606142583,0.8790030871527196,0.0012896840186879448,4.447650369014505e-05,0.003987924421626684
VC,-0.0007955522184350474,1.002288828764322,-0.0007973731012361217,4.352608929077539e-05,0.0039027068240314006
BALL,-0.0012763929998101083,0.4571664252400225,-0.0005835240249245759,4.3513592908579704e-05,0.0039015863531399082
CNM,-0.0006840473954350915,1.0094830474889536,-0.0006905342493706974,4.3403353862871565e-05,0.00389170192099886
HPE,0.0008919088669953575,1.583696267669017,0.0014125127437614494,4.319554425366773e-05,0.0038730689587191318
AVAV,-0.0005128284212803343,1.20128087097538,-0.000616050972576569,4.290632148284753e-05,0.00384713619747783
GOGO,-0.00047251688354805343,1.482409231321161,-0.0007004633901267404,4.282332566856195e-05,0.0038396944921453217
EFX,0.0020916982037330447,1.0158059391968624,0.0021247594583594354,4.27415509398835e-05,0.00383236227377131
SCHW,0.001045300893718601,0.8461912889123335,0.0008845245105569571,4.2710341833333025e-05,0.0038295639522337886
ABNB,-0.002350070572262231,1.2522398704819262,-0.0029428520690330424,4.253852250196646e-05,0.0038141580086272974
LSTR,-0.0007616552060150917,0.77484393135799,-0.0005901639141680134,4.2131597989164974e-05,0.0037776716828660578
EQH,0.001923493473017558,1.331421884933717,0.0025609813055027385,4.139480179702029e-05,0.0037116078674887176
TTEK,-0.0005834699442425532,0.49447695318829044,-0.0002885124403059994,4.1250636965430426e-05,0.003698681526501076
KMB,0.0019004359251102866,0.055614064289429825,0.00010569096571702553,4.119648334742505e-05,0.0036938259169579423
EWTX,0.0004327160656551933,1.069158667844706,0.0004626421323109088,4.118642525003704e-05,0.003692924071514151
JAZZ,0.0009247541090409794,0.7771669574432784,0.0007186883373065477,4.112574769052699e-05,0.0036874835017449837
LW,-0.0003444804890970564,0.43581965668546396,-0.00015013136849311982,4.096128367113382e-05,0.0036727370620521036
ICUI,-0.000650293077337317,0.9639016620850883,-0.0006268185780878668,4.078035522808687e-05,0.0036565143624977385
APTV,-0.0008100198508160418,1.226903628922849,-0.0009938162944657465,4.049160515108582e-05,0.0036306239846964315
CFFN,-0.0014480918453127131,0.7716769566468511,-0.0011174591081360371,3.993749714951353e-05,0.0035809406542106656
OC,-0.000584355444965039,1.2146781099726163,-0.0007098037674423409,3.9917099048679094e-05,0.0035791116866047768
NLY,-0.0016068752440693487,0.6976693500961052,-0.001121067607215383,3.966401077965976e-05,0.0035564188756796893
CSIQ,0.0003351394101183616,2.079257361975362,0.0006968410857766834,3.949355139096789e-05,0.0035411348694593327
LUV,0.0008478218026857329,1.3529672154863353,0.0011470751036083211,3.921940416850834e-05,0.003516553836490012
CSCO,0.0010706187272156433,0.8538585680278264,0.0009141569733241234,3.917384895274919e-05,0.003512469190837017
SMG,-0.0006883832817377742,0.9796325764456628,-0.0006743626878708963,3.8978775011774624e-05,0.003494978154701283
FUL,-0.0008520855007046301,0.9811782695026694,-0.0008360477770496846,3.887536720266412e-05,0.0034857062359773734
RUM,-0.0004888812421677551,1.8923756327550378,-0.0009251469499892744,3.870523525096498e-05,0.003470451588943813
C,0.001242535478432252,1.2345210305247802,0.0015339361792977846,3.842914410424776e-05,0.003445696256684356
PAY,0.0004887365405608502,0.9823413366919275,0.00048010610654473403,3.839856473459178e-05,0.0034429543996377992
SPXC,0.0012387164447628753,1.1468312104502443,0.0014205986797520315,3.8289636462960764e-05,0.0034331874962483322
PAGS,0.0011119801443508666,1.1002709722683577,0.0012234794745680368,3.823377386362369e-05,0.0034281786532488045
SLAB,-0.0007576154644032113,1.8261879898788944,-0.0013835482620396656,3.813317123261337e-05,0.0034191582569541457
