Date,Port,ticker,shares,price
1/27/2026,US_live_port,TBBK,579,68.34
1/27/2026,US_live_port,TBPH,2794,19.82
1/27/2026,US_live_port,TCBI,366,97.63
1/27/2026,US_live_port,TCBK,-139,49.06
1/27/2026,US_live_port,TCMD,-4454,29.11
1/27/2026,US_live_port,TDAY,-8402,5.97
1/27/2026,US_live_port,TDC,-4901,29.58
1/27/2026,US_live_port,TDG,-103,1427.18
1/27/2026,US_live_port,TDOC,-769,5.91
1/27/2026,US_live_port,TDS,211,43.6
1/27/2026,US_live_port,TDW,-2439,63.42
1/27/2026,US_live_port,TDY,-273,616.02
1/27/2026,US_live_port,TEAM,-797,133.86
1/27/2026,US_live_port,TECH,-1535,68.23
1/27/2026,US_live_port,TECX,3467,20.37
1/27/2026,US_live_port,TEL,1284,230.78
1/27/2026,US_live_port,TEN,-4925,26.47
1/27/2026,US_live_port,TENB,-730,22.75
1/27/2026,US_live_port,TER,465,238.94
1/27/2026,US_live_port,TEX,-879,60.47
1/27/2026,US_live_port,TFC,-3547,50.89
1/27/2026,US_live_port,TFIN,-51,65.48
1/27/2026,US_live_port,TFSL,-1782,14.24
1/27/2026,US_live_port,TFX,78,104.52
1/27/2026,US_live_port,TGLS,4012,49.77
1/27/2026,US_live_port,TGT,-1994,104.1
1/27/2026,US_live_port,TGTX,2880,30.8
1/27/2026,US_live_port,THC,301,189.15
1/27/2026,US_live_port,THFF,-3387,63.4
1/27/2026,US_live_port,THG,166,170.04
1/27/2026,US_live_port,THO,708,114.39
1/27/2026,US_live_port,THR,-1064,43.97
1/27/2026,US_live_port,THRM,4928,36.71
1/27/2026,US_live_port,TILE,-7950,31.21
1/27/2026,US_live_port,TJX,-609,148.01
1/27/2026,US_live_port,TK,4776,9.76
1/27/2026,US_live_port,TKO,-1785,199.19
1/27/2026,US_live_port,TKR,-1985,93.89
1/27/2026,US_live_port,TLN,-847,359.51
1/27/2026,US_live_port,TLRY,3725,8.42
1/27/2026,US_live_port,TMDX,-16,138.49
1/27/2026,US_live_port,TMHC,258,61.16
1/27/2026,US_live_port,TMO,-793,623.91
1/27/2026,US_live_port,TMP,93,75.91
1/27/2026,US_live_port,TMUS,14,184.49
1/27/2026,US_live_port,TNC,603,75.53
1/27/2026,US_live_port,TNDM,411,20.15
1/27/2026,US_live_port,TNET,-70,60.99
1/27/2026,US_live_port,TNK,236,61.91
1/27/2026,US_live_port,TNL,471,69.16
1/27/2026,US_live_port,TOL,3070,143.07
1/27/2026,US_live_port,TOST,4613,32.48
1/27/2026,US_live_port,TOWN,-10561,36.25
1/27/2026,US_live_port,TPB,-1289,121.87
1/27/2026,US_live_port,TPC,818,78.53
1/27/2026,US_live_port,TPG,-9649,59.84
1/27/2026,US_live_port,TPH,5358,33.27
1/27/2026,US_live_port,TPL,-435,345.2
1/27/2026,US_live_port,TPR,2696,127.54
1/27/2026,US_live_port,TR,12674,36.3883
1/27/2026,US_live_port,TREE,-4686,58.94
1/27/2026,US_live_port,TREX,-1485,41.91
1/27/2026,US_live_port,TRGP,126,195.04
1/27/2026,US_live_port,TRIP,-275,13.06
1/27/2026,US_live_port,TRMB,1778,70.01
1/27/2026,US_live_port,TRMK,-1392,41.14
1/27/2026,US_live_port,TRN,646,28.06
1/27/2026,US_live_port,TRNO,-1225,61.51
1/27/2026,US_live_port,TROW,-1391,105.31
1/27/2026,US_live_port,TROX,9299,6.49
1/27/2026,US_live_port,TRS,5018,34.43
1/27/2026,US_live_port,TRST,1719,42.3
1/27/2026,US_live_port,TRTX,-26302,9.11
1/27/2026,US_live_port,TRU,2197,82.03
1/27/2026,US_live_port,TRUP,1446,31.76
1/27/2026,US_live_port,TRV,1708,281.27
1/27/2026,US_live_port,TSCO,-5440,55.73
1/27/2026,US_live_port,TSLA,96,430.9
1/27/2026,US_live_port,TSN,9210,65.75
1/27/2026,US_live_port,TT,-512,392.3
1/27/2026,US_live_port,TTC,1287,89.96
1/27/2026,US_live_port,TTD,10188,32.19
1/27/2026,US_live_port,TTEK,-2988,37.33
1/27/2026,US_live_port,TTI,101,11.92
1/27/2026,US_live_port,TTMI,615,94.61
1/27/2026,US_live_port,TTWO,863,245.52
1/27/2026,US_live_port,TVTX,262,30.03
1/27/2026,US_live_port,TW,4194,103.85
1/27/2026,US_live_port,TWI,-2266,8.75
1/27/2026,US_live_port,TWLO,1164,133.85
1/27/2026,US_live_port,TWST,-190,42.6
1/27/2026,US_live_port,TXN,2084,196.63
1/27/2026,US_live_port,TXRH,-1010,184.96
1/27/2026,US_live_port,TXT,3325,94.23
1/27/2026,US_live_port,TYL,938,426.16
1/27/2026,US_live_port,U,603,41.25
1/27/2026,US_live_port,UAA,-685,6.33
1/27/2026,US_live_port,UAL,78,104.04
1/27/2026,US_live_port,UBER,-1771,81.24
1/27/2026,US_live_port,UBSI,939,41.57
1/27/2026,US_live_port,UCB,2168,34.01
1/27/2026,US_live_port,UCTT,-3118,45.71
1/27/2026,US_live_port,UDR,-10047,37.1
1/27/2026,US_live_port,UE,315,19.17
1/27/2026,US_live_port,UEC,-3214,19.2
1/27/2026,US_live_port,UFCS,-5871,34.81
1/27/2026,US_live_port,UFPI,868,103.31
1/27/2026,US_live_port,UFPT,512,251.58
1/27/2026,US_live_port,UGI,1298,39.97
1/27/2026,US_live_port,UHAL,2700,56.78
1/27/2026,US_live_port,UHS,2235,202.64
1/27/2026,US_live_port,UHT,135,39.04
1/27/2026,US_live_port,UI,-415,546.68
1/27/2026,US_live_port,ULTA,-447,651.3
1/27/2026,US_live_port,UMBF,-555,124.86
1/27/2026,US_live_port,UMH,3617,15.7
1/27/2026,US_live_port,UNFI,27,39.07
1/27/2026,US_live_port,UNH,928,282.7
1/27/2026,US_live_port,UNIT,-246,7.31
1/27/2026,US_live_port,UNM,1509,75.86
1/27/2026,US_live_port,UNP,-497,232.55
1/27/2026,US_live_port,UPBD,9577,19.31
1/27/2026,US_live_port,UPS,-5243,107.2
1/27/2026,US_live_port,UPST,-44,45.2
1/27/2026,US_live_port,UPWK,-1328,21.3
1/27/2026,US_live_port,URBN,484,69.98
1/27/2026,US_live_port,URGN,-2238,21.85
1/27/2026,US_live_port,URI,-266,907.45
1/27/2026,US_live_port,USB,4183,56.53
1/27/2026,US_live_port,USFD,2936,83.67
1/27/2026,US_live_port,USLM,-587,126.34
1/27/2026,US_live_port,USNA,8108,22.14
1/27/2026,US_live_port,USPH,-100,83.03
1/27/2026,US_live_port,UTHR,75,476.78
1/27/2026,US_live_port,UTI,1044,27.7
1/27/2026,US_live_port,UTL,3035,50
1/27/2026,US_live_port,UTZ,-23528,10.48
1/27/2026,US_live_port,UVE,195,29.24
1/27/2026,US_live_port,UVSP,337,33.49
1/27/2026,US_live_port,UVV,-8487,55.81
1/27/2026,US_live_port,UWMC,-335,5.86
1/27/2026,US_live_port,V,1146,325.26
1/27/2026,US_live_port,VAC,-3034,55.22
1/27/2026,US_live_port,VAL,3643,58.29
1/27/2026,US_live_port,VC,-3643,93.63
1/27/2026,US_live_port,VCEL,1772,36.58
1/27/2026,US_live_port,VCTR,-1067,68.86
1/27/2026,US_live_port,VCYT,943,39.8
1/27/2026,US_live_port,VEEV,-1898,217.87
1/27/2026,US_live_port,VERX,-112,19.33
1/27/2026,US_live_port,VFC,1068,20.28
1/27/2026,US_live_port,VHC,-85,21.17
1/27/2026,US_live_port,VIAV,-11249,20.7
1/27/2026,US_live_port,VICI,-10525,28.5
1/27/2026,US_live_port,VICR,-1210,164.025
1/27/2026,US_live_port,VIRT,1463,37.64
1/27/2026,US_live_port,VISN,-10546,18.26
1/27/2026,US_live_port,VITL,3048,27.8
1/27/2026,US_live_port,VKTX,-98,31.4
1/27/2026,US_live_port,VLO,1764,182.91
1/27/2026,US_live_port,VLY,-5972,12.29
1/27/2026,US_live_port,VMC,1288,298.67
1/27/2026,US_live_port,VMI,-645,446.76
1/27/2026,US_live_port,VNO,-13700,32.09
1/27/2026,US_live_port,VNT,-3355,37
1/27/2026,US_live_port,VOYA,-497,76.11
1/27/2026,US_live_port,VPG,-1454,44.98
1/27/2026,US_live_port,VRDN,-5087,33.54
1/27/2026,US_live_port,VRE,2632,14.96
1/27/2026,US_live_port,VREX,1223,14.08
1/27/2026,US_live_port,VRNS,-939,34.21
1/27/2026,US_live_port,VRRM,-7457,20.03
1/27/2026,US_live_port,VRSK,-2665,216.28
1/27/2026,US_live_port,VRSN,2638,249.63
1/27/2026,US_live_port,VRT,-347,189.21
1/27/2026,US_live_port,VRTS,-321,169.06
1/27/2026,US_live_port,VRTX,-1125,474.17
1/27/2026,US_live_port,VSAT,16,45.04
1/27/2026,US_live_port,VSEC,-415,211.48
1/27/2026,US_live_port,VSH,3532,18.48
1/27/2026,US_live_port,VST,810,164.26
1/27/2026,US_live_port,VSTM,-9776,6.5
1/27/2026,US_live_port,VTOL,874,45
1/27/2026,US_live_port,VTR,2859,75.95
1/27/2026,US_live_port,VTRS,5887,13.12
1/27/2026,US_live_port,VVV,-673,33.2
1/27/2026,US_live_port,VVX,115,68.79
1/27/2026,US_live_port,VYX,-1385,10.1
1/27/2026,US_live_port,VZ,8607,39.32
1/27/2026,US_live_port,W,-1732,111.15
1/27/2026,US_live_port,WAB,857,231.72
1/27/2026,US_live_port,WABC,7037,50.09
1/27/2026,US_live_port,WAFD,-3880,32.02
1/27/2026,US_live_port,WAL,-3672,89.45
1/27/2026,US_live_port,WASH,735,30.32
1/27/2026,US_live_port,WAT,-544,390.09
1/27/2026,US_live_port,WBS,2504,64.25
1/27/2026,US_live_port,WCC,1366,287.81
1/27/2026,US_live_port,WD,1326,63.62
1/27/2026,US_live_port,WDAY,2743,188.58
1/27/2026,US_live_port,WDC,1923,252.66
1/27/2026,US_live_port,WDFC,-129,219.365
1/27/2026,US_live_port,WEC,-1945,110.35
1/27/2026,US_live_port,WELL,789,183.49
1/27/2026,US_live_port,WEN,16259,7.98
1/27/2026,US_live_port,WERN,2103,33.01
1/27/2026,US_live_port,WEX,-267,156.7
1/27/2026,US_live_port,WFC,-4055,88.71
1/27/2026,US_live_port,WFRD,286,93.26
1/27/2026,US_live_port,WGO,562,46.81
1/27/2026,US_live_port,WGS,8,96.01
1/27/2026,US_live_port,WH,5106,76.35
1/27/2026,US_live_port,WHD,-537,56.45
1/27/2026,US_live_port,WHR,-55,83.47
1/27/2026,US_live_port,WINA,-17,459.96
1/27/2026,US_live_port,WING,-101,274.96
1/27/2026,US_live_port,WIX,-10,87.96
1/27/2026,US_live_port,WK,1553,81.03
1/27/2026,US_live_port,WKC,-3865,26.02
1/27/2026,US_live_port,WLDN,-2088,134.94
1/27/2026,US_live_port,WLFC,-699,60.7633
1/27/2026,US_live_port,WLK,2845,81.68
1/27/2026,US_live_port,WLY,1288,30.93
1/27/2026,US_live_port,WM,1368,231.34
1/27/2026,US_live_port,WMB,2117,65.48
1/27/2026,US_live_port,WMG,9607,30.26
1/27/2026,US_live_port,WMK,589,69.87
1/27/2026,US_live_port,WMS,-1502,153.03
1/27/2026,US_live_port,WMT,533,116.94
1/27/2026,US_live_port,WNC,3999,9.93
1/27/2026,US_live_port,WOR,2467,53.29
1/27/2026,US_live_port,WPC,-8202,69.18
1/27/2026,US_live_port,WRB,3068,67.23
1/27/2026,US_live_port,WRBY,-4210,27.29
1/27/2026,US_live_port,WRLD,798,117.51
1/27/2026,US_live_port,WSBC,568,35.22
1/27/2026,US_live_port,WSC,4860,20.42
1/27/2026,US_live_port,WSFS,-2078,61.67
1/27/2026,US_live_port,WSM,-785,208.25
1/27/2026,US_live_port,WSO,-17,385.84
1/27/2026,US_live_port,WST,1296,240.53
1/27/2026,US_live_port,WT,9285,16.6
1/27/2026,US_live_port,WTFC,-3604,145.47
1/27/2026,US_live_port,WTM,-141,2052.44
1/27/2026,US_live_port,WTS,-104,297.63
1/27/2026,US_live_port,WTTR,-3738,11.74
1/27/2026,US_live_port,WTW,-1992,314.32
1/27/2026,US_live_port,WU,7469,9.37
1/27/2026,US_live_port,WULF,-7281,15.31
1/27/2026,US_live_port,WVE,6420,13.36
1/27/2026,US_live_port,WWD,-823,329.43
1/27/2026,US_live_port,WWW,83,17.12
1/27/2026,US_live_port,WY,21700,26.23
1/27/2026,US_live_port,WYNN,2820,113.77
1/27/2026,US_live_port,XEL,-3147,76.33
1/27/2026,US_live_port,XENE,-3167,42.39
1/27/2026,US_live_port,XERS,2837,7.51
1/27/2026,US_live_port,XHR,1099,14.87
1/27/2026,US_live_port,XMTR,1583,65.22
1/27/2026,US_live_port,XNCR,2486,13.17
1/27/2026,US_live_port,XOM,-3369,136.83
1/27/2026,US_live_port,XP,19704,20.2
1/27/2026,US_live_port,XPO,1217,148.6
1/27/2026,US_live_port,XPRO,218,16.08
1/27/2026,US_live_port,XRAY,-757,12.77
1/27/2026,US_live_port,XYL,1041,140.41
1/27/2026,US_live_port,XYZ,6737,64.59
1/27/2026,US_live_port,YELP,-1941,27.31
1/27/2026,US_live_port,YETI,-3168,47.41
1/27/2026,US_live_port,YORW,-121,33.44
1/27/2026,US_live_port,YOU,417,34.34
1/27/2026,US_live_port,YUM,1838,154.01
1/27/2026,US_live_port,YUMC,4076,50.17
1/27/2026,US_live_port,Z,221,66.62
1/27/2026,US_live_port,ZBH,2041,85.99
1/27/2026,US_live_port,ZBRA,-1855,238.56
1/27/2026,US_live_port,ZD,-1380,39.54
1/27/2026,US_live_port,ZETA,7861,20.01
1/27/2026,US_live_port,ZION,-854,59.13
1/27/2026,US_live_port,ZM,-4959,94.44
1/27/2026,US_live_port,ZS,118,219.67
1/27/2026,US_live_port,ZTS,1922,124.96
1/27/2026,US_live_port,ZUMZ,-7058,24.61
1/27/2026,US_live_port,ZWS,7947,46.85
1/27/2026,US_live_port,ZYME,59,23.25
